"";"Event.Index";"UTC.Timestamp";"UTC.Date";"Local.Timestamp";"Local.Timezone";"Local.Date";"Experiment.ID";"Experiment.Version";"Tree.Node.Key";"Repeat.Key";"Schedule.ID";"Participant.Public.ID";"Participant.Private.ID";"Participant.Starting.Group";"Participant.Status";"Participant.Completion.Code";"Participant.External.Session.ID";"Participant.Device.Type";"Participant.Device";"Participant.OS";"Participant.Browser";"Participant.Monitor.Size";"Participant.Viewport.Size";"Checkpoint";"Task.Name";"Task.Version";"counterbalance.9qvq";"checkpoint.4d69";"checkpoint.7y1f";"checkpoint.fqea";"Question.Key";"Response"
"504";"12";1590824984796;"30/05/2020 07:49:44";1590824983281;3;"30/05/2020 10:49:43";18755;2;"questionnaire-89vf";NA;5216372;"5c90f5eae2d9fb0011385c58";1473548;NA;"complete";NA;"5ed20a485f1005170dd2dfaa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 69.1.0.3064";"1920x1080";"1841x983";"after demographic";"demographic";4;"BRAC1_horiLL_1st0";"after consent";"after demographic";"Task done";"psyKnowledge";"Not at all"
"505";"13";1590824984796;"30/05/2020 07:49:44";1590824983281;3;"30/05/2020 10:49:43";18755;2;"questionnaire-89vf";NA;5216372;"5c90f5eae2d9fb0011385c58";1473548;NA;"complete";NA;"5ed20a485f1005170dd2dfaa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 69.1.0.3064";"1920x1080";"1841x983";"after demographic";"demographic";4;"BRAC1_horiLL_1st0";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"1"
"506";"14";1590824984796;"30/05/2020 07:49:44";1590824983281;3;"30/05/2020 10:49:43";18755;2;"questionnaire-89vf";NA;5216372;"5c90f5eae2d9fb0011385c58";1473548;NA;"complete";NA;"5ed20a485f1005170dd2dfaa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 69.1.0.3064";"1920x1080";"1841x983";"after demographic";"demographic";4;"BRAC1_horiLL_1st0";"after consent";"after demographic";"Task done";"comment";""
"507";"15";1590824984796;"30/05/2020 07:49:44";1590824983281;3;"30/05/2020 10:49:43";18755;2;"questionnaire-89vf";NA;5216372;"5c90f5eae2d9fb0011385c58";1473548;NA;"complete";NA;"5ed20a485f1005170dd2dfaa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 69.1.0.3064";"1920x1080";"1841x983";"after demographic";"demographic";4;"BRAC1_horiLL_1st0";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"58599"
"508";"1";1590501687181;"26/05/2020 14:01:27";1590501739025;1;"26/05/2020 15:02:19";18613;2;"questionnaire-89vf";NA;5143746;"5b1fc3ae325d600001c03dcb";1453906;NA;"complete";NA;"5ecd1c42cd155702a02fa77a";"computer";"Desktop or Laptop";"2006-10-12T00:00:00.000Z";"Chrome 81.0.4044.138";"1440x900";"1335x794";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after task";"after demographic";"BEGIN QUESTIONNAIRE";NA
"509";"2";1590501728819;"26/05/2020 14:02:08";1590501780705;1;"26/05/2020 15:03:00";18613;2;"questionnaire-89vf";NA;5143746;"5b1fc3ae325d600001c03dcb";1453906;NA;"complete";NA;"5ecd1c42cd155702a02fa77a";"computer";"Desktop or Laptop";"2006-10-12T00:00:00.000Z";"Chrome 81.0.4044.138";"1440x900";"1335x794";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after task";"after demographic";"sex";"male"
"510";"3";1590501729008;"26/05/2020 14:02:09";1590501780707;1;"26/05/2020 15:03:00";18613;2;"questionnaire-89vf";NA;5143746;"5b1fc3ae325d600001c03dcb";1453906;NA;"complete";NA;"5ecd1c42cd155702a02fa77a";"computer";"Desktop or Laptop";"2006-10-12T00:00:00.000Z";"Chrome 81.0.4044.138";"1440x900";"1335x794";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after task";"after demographic";"sex-quantised";"1"
"511";"4";1590501729008;"26/05/2020 14:02:09";1590501780707;1;"26/05/2020 15:03:00";18613;2;"questionnaire-89vf";NA;5143746;"5b1fc3ae325d600001c03dcb";1453906;NA;"complete";NA;"5ecd1c42cd155702a02fa77a";"computer";"Desktop or Laptop";"2006-10-12T00:00:00.000Z";"Chrome 81.0.4044.138";"1440x900";"1335x794";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after task";"after demographic";"age";"27"
"512";"5";1590501729008;"26/05/2020 14:02:09";1590501780708;1;"26/05/2020 15:03:00";18613;2;"questionnaire-89vf";NA;5143746;"5b1fc3ae325d600001c03dcb";1453906;NA;"complete";NA;"5ecd1c42cd155702a02fa77a";"computer";"Desktop or Laptop";"2006-10-12T00:00:00.000Z";"Chrome 81.0.4044.138";"1440x900";"1335x794";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after task";"after demographic";"response-2";"right-handed"
"513";"6";1590501729008;"26/05/2020 14:02:09";1590501780708;1;"26/05/2020 15:03:00";18613;2;"questionnaire-89vf";NA;5143746;"5b1fc3ae325d600001c03dcb";1453906;NA;"complete";NA;"5ecd1c42cd155702a02fa77a";"computer";"Desktop or Laptop";"2006-10-12T00:00:00.000Z";"Chrome 81.0.4044.138";"1440x900";"1335x794";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after task";"after demographic";"response-2-quantised";"1"
"514";"7";1590501729008;"26/05/2020 14:02:09";1590501780708;1;"26/05/2020 15:03:00";18613;2;"questionnaire-89vf";NA;5143746;"5b1fc3ae325d600001c03dcb";1453906;NA;"complete";NA;"5ecd1c42cd155702a02fa77a";"computer";"Desktop or Laptop";"2006-10-12T00:00:00.000Z";"Chrome 81.0.4044.138";"1440x900";"1335x794";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after task";"after demographic";"response-2-text";NA
"515";"8";1590501729008;"26/05/2020 14:02:09";1590501780708;1;"26/05/2020 15:03:00";18613;2;"questionnaire-89vf";NA;5143746;"5b1fc3ae325d600001c03dcb";1453906;NA;"complete";NA;"5ecd1c42cd155702a02fa77a";"computer";"Desktop or Laptop";"2006-10-12T00:00:00.000Z";"Chrome 81.0.4044.138";"1440x900";"1335x794";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after task";"after demographic";"response-3";"English"
"516";"9";1590501729008;"26/05/2020 14:02:09";1590501780708;1;"26/05/2020 15:03:00";18613;2;"questionnaire-89vf";NA;5143746;"5b1fc3ae325d600001c03dcb";1453906;NA;"complete";NA;"5ecd1c42cd155702a02fa77a";"computer";"Desktop or Laptop";"2006-10-12T00:00:00.000Z";"Chrome 81.0.4044.138";"1440x900";"1335x794";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after task";"after demographic";"country";"England"
"517";"10";1590501729008;"26/05/2020 14:02:09";1590501780708;1;"26/05/2020 15:03:00";18613;2;"questionnaire-89vf";NA;5143746;"5b1fc3ae325d600001c03dcb";1453906;NA;"complete";NA;"5ecd1c42cd155702a02fa77a";"computer";"Desktop or Laptop";"2006-10-12T00:00:00.000Z";"Chrome 81.0.4044.138";"1440x900";"1335x794";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after task";"after demographic";"education";"Bachelor degree"
"518";"11";1590501729008;"26/05/2020 14:02:09";1590501780708;1;"26/05/2020 15:03:00";18613;2;"questionnaire-89vf";NA;5143746;"5b1fc3ae325d600001c03dcb";1453906;NA;"complete";NA;"5ecd1c42cd155702a02fa77a";"computer";"Desktop or Laptop";"2006-10-12T00:00:00.000Z";"Chrome 81.0.4044.138";"1440x900";"1335x794";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after task";"after demographic";"education-quantised";"5"
"519";"12";1590501729008;"26/05/2020 14:02:09";1590501780708;1;"26/05/2020 15:03:00";18613;2;"questionnaire-89vf";NA;5143746;"5b1fc3ae325d600001c03dcb";1453906;NA;"complete";NA;"5ecd1c42cd155702a02fa77a";"computer";"Desktop or Laptop";"2006-10-12T00:00:00.000Z";"Chrome 81.0.4044.138";"1440x900";"1335x794";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after task";"after demographic";"psyKnowledge";"Not at all"
"520";"13";1590501729008;"26/05/2020 14:02:09";1590501780709;1;"26/05/2020 15:03:00";18613;2;"questionnaire-89vf";NA;5143746;"5b1fc3ae325d600001c03dcb";1453906;NA;"complete";NA;"5ecd1c42cd155702a02fa77a";"computer";"Desktop or Laptop";"2006-10-12T00:00:00.000Z";"Chrome 81.0.4044.138";"1440x900";"1335x794";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after task";"after demographic";"psyKnowledge-quantised";"1"
"521";"14";1590501729008;"26/05/2020 14:02:09";1590501780709;1;"26/05/2020 15:03:00";18613;2;"questionnaire-89vf";NA;5143746;"5b1fc3ae325d600001c03dcb";1453906;NA;"complete";NA;"5ecd1c42cd155702a02fa77a";"computer";"Desktop or Laptop";"2006-10-12T00:00:00.000Z";"Chrome 81.0.4044.138";"1440x900";"1335x794";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after task";"after demographic";"comment";NA
"522";"15";1590501729008;"26/05/2020 14:02:09";1590501780709;1;"26/05/2020 15:03:00";18613;2;"questionnaire-89vf";NA;5143746;"5b1fc3ae325d600001c03dcb";1453906;NA;"complete";NA;"5ecd1c42cd155702a02fa77a";"computer";"Desktop or Laptop";"2006-10-12T00:00:00.000Z";"Chrome 81.0.4044.138";"1440x900";"1335x794";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after task";"after demographic";"END QUESTIONNAIRE";"41684"
"523";"1";1590502256095;"26/05/2020 14:10:56";1590502256305;2;"26/05/2020 16:10:56";18613;2;"questionnaire-89vf";NA;5143907;"5ec3dd4a21dd590667039a02";1453910;NA;"complete";NA;"5ecd1c37c3d42a02c627a580";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1920x1080";"1920x969";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after task";"after demographic";"BEGIN QUESTIONNAIRE";NA
"524";"2";1590502353135;"26/05/2020 14:12:33";1590502353390;2;"26/05/2020 16:12:33";18613;2;"questionnaire-89vf";NA;5143907;"5ec3dd4a21dd590667039a02";1453910;NA;"complete";NA;"5ecd1c37c3d42a02c627a580";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after task";"after demographic";"sex";"male"
"525";"3";1590502353237;"26/05/2020 14:12:33";1590502353391;2;"26/05/2020 16:12:33";18613;2;"questionnaire-89vf";NA;5143907;"5ec3dd4a21dd590667039a02";1453910;NA;"complete";NA;"5ecd1c37c3d42a02c627a580";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after task";"after demographic";"sex-quantised";"1"
"526";"4";1590502353237;"26/05/2020 14:12:33";1590502353392;2;"26/05/2020 16:12:33";18613;2;"questionnaire-89vf";NA;5143907;"5ec3dd4a21dd590667039a02";1453910;NA;"complete";NA;"5ecd1c37c3d42a02c627a580";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after task";"after demographic";"age";"23"
"527";"5";1590502353237;"26/05/2020 14:12:33";1590502353392;2;"26/05/2020 16:12:33";18613;2;"questionnaire-89vf";NA;5143907;"5ec3dd4a21dd590667039a02";1453910;NA;"complete";NA;"5ecd1c37c3d42a02c627a580";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after task";"after demographic";"response-2";"right-handed"
"528";"6";1590502353237;"26/05/2020 14:12:33";1590502353392;2;"26/05/2020 16:12:33";18613;2;"questionnaire-89vf";NA;5143907;"5ec3dd4a21dd590667039a02";1453910;NA;"complete";NA;"5ecd1c37c3d42a02c627a580";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after task";"after demographic";"response-2-quantised";"1"
"529";"7";1590502353237;"26/05/2020 14:12:33";1590502353392;2;"26/05/2020 16:12:33";18613;2;"questionnaire-89vf";NA;5143907;"5ec3dd4a21dd590667039a02";1453910;NA;"complete";NA;"5ecd1c37c3d42a02c627a580";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after task";"after demographic";"response-2-text";NA
"530";"8";1590502353237;"26/05/2020 14:12:33";1590502353392;2;"26/05/2020 16:12:33";18613;2;"questionnaire-89vf";NA;5143907;"5ec3dd4a21dd590667039a02";1453910;NA;"complete";NA;"5ecd1c37c3d42a02c627a580";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after task";"after demographic";"response-3";"Dutch"
"531";"9";1590502353237;"26/05/2020 14:12:33";1590502353392;2;"26/05/2020 16:12:33";18613;2;"questionnaire-89vf";NA;5143907;"5ec3dd4a21dd590667039a02";1453910;NA;"complete";NA;"5ecd1c37c3d42a02c627a580";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after task";"after demographic";"country";"Belgium"
"532";"10";1590502353237;"26/05/2020 14:12:33";1590502353392;2;"26/05/2020 16:12:33";18613;2;"questionnaire-89vf";NA;5143907;"5ec3dd4a21dd590667039a02";1453910;NA;"complete";NA;"5ecd1c37c3d42a02c627a580";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after task";"after demographic";"education";"Some university/higher education but no degree"
"533";"11";1590502353237;"26/05/2020 14:12:33";1590502353392;2;"26/05/2020 16:12:33";18613;2;"questionnaire-89vf";NA;5143907;"5ec3dd4a21dd590667039a02";1453910;NA;"complete";NA;"5ecd1c37c3d42a02c627a580";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after task";"after demographic";"education-quantised";"4"
"534";"12";1590502353237;"26/05/2020 14:12:33";1590502353392;2;"26/05/2020 16:12:33";18613;2;"questionnaire-89vf";NA;5143907;"5ec3dd4a21dd590667039a02";1453910;NA;"complete";NA;"5ecd1c37c3d42a02c627a580";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after task";"after demographic";"psyKnowledge";"Not at all"
"535";"13";1590502353237;"26/05/2020 14:12:33";1590502353392;2;"26/05/2020 16:12:33";18613;2;"questionnaire-89vf";NA;5143907;"5ec3dd4a21dd590667039a02";1453910;NA;"complete";NA;"5ecd1c37c3d42a02c627a580";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after task";"after demographic";"psyKnowledge-quantised";"1"
"536";"14";1590502353237;"26/05/2020 14:12:33";1590502353393;2;"26/05/2020 16:12:33";18613;2;"questionnaire-89vf";NA;5143907;"5ec3dd4a21dd590667039a02";1453910;NA;"complete";NA;"5ecd1c37c3d42a02c627a580";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after task";"after demographic";"comment";NA
"537";"15";1590502353237;"26/05/2020 14:12:33";1590502353393;2;"26/05/2020 16:12:33";18613;2;"questionnaire-89vf";NA;5143907;"5ec3dd4a21dd590667039a02";1453910;NA;"complete";NA;"5ecd1c37c3d42a02c627a580";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after task";"after demographic";"END QUESTIONNAIRE";"97089"
"538";"1";1590502960759;"26/05/2020 14:22:40";1590502960273;1;"26/05/2020 15:22:40";18613;2;"questionnaire-89vf";NA;5144078;"5d5bcd6c0802ee001608c5a8";1454074;NA;"complete";NA;"5ecd1c60a2774c0240b52bfd";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1536x864";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after task";"after demographic";"BEGIN QUESTIONNAIRE";NA
"539";"2";1590503042420;"26/05/2020 14:24:02";1590503041999;1;"26/05/2020 15:24:01";18613;2;"questionnaire-89vf";NA;5144078;"5d5bcd6c0802ee001608c5a8";1454074;NA;"complete";NA;"5ecd1c60a2774c0240b52bfd";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x864";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after task";"after demographic";"sex";"male"
"540";"3";1590503042513;"26/05/2020 14:24:02";1590503042000;1;"26/05/2020 15:24:02";18613;2;"questionnaire-89vf";NA;5144078;"5d5bcd6c0802ee001608c5a8";1454074;NA;"complete";NA;"5ecd1c60a2774c0240b52bfd";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x864";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after task";"after demographic";"sex-quantised";"1"
"541";"4";1590503042513;"26/05/2020 14:24:02";1590503042001;1;"26/05/2020 15:24:02";18613;2;"questionnaire-89vf";NA;5144078;"5d5bcd6c0802ee001608c5a8";1454074;NA;"complete";NA;"5ecd1c60a2774c0240b52bfd";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x864";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after task";"after demographic";"age";"24"
"542";"5";1590503042513;"26/05/2020 14:24:02";1590503042001;1;"26/05/2020 15:24:02";18613;2;"questionnaire-89vf";NA;5144078;"5d5bcd6c0802ee001608c5a8";1454074;NA;"complete";NA;"5ecd1c60a2774c0240b52bfd";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x864";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after task";"after demographic";"response-2";"right-handed"
"543";"6";1590503042513;"26/05/2020 14:24:02";1590503042001;1;"26/05/2020 15:24:02";18613;2;"questionnaire-89vf";NA;5144078;"5d5bcd6c0802ee001608c5a8";1454074;NA;"complete";NA;"5ecd1c60a2774c0240b52bfd";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x864";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after task";"after demographic";"response-2-quantised";"1"
"544";"7";1590503042513;"26/05/2020 14:24:02";1590503042001;1;"26/05/2020 15:24:02";18613;2;"questionnaire-89vf";NA;5144078;"5d5bcd6c0802ee001608c5a8";1454074;NA;"complete";NA;"5ecd1c60a2774c0240b52bfd";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x864";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after task";"after demographic";"response-2-text";NA
"545";"8";1590503042513;"26/05/2020 14:24:02";1590503042001;1;"26/05/2020 15:24:02";18613;2;"questionnaire-89vf";NA;5144078;"5d5bcd6c0802ee001608c5a8";1454074;NA;"complete";NA;"5ecd1c60a2774c0240b52bfd";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x864";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after task";"after demographic";"response-3";"Portuguese"
"546";"9";1590503042513;"26/05/2020 14:24:02";1590503042001;1;"26/05/2020 15:24:02";18613;2;"questionnaire-89vf";NA;5144078;"5d5bcd6c0802ee001608c5a8";1454074;NA;"complete";NA;"5ecd1c60a2774c0240b52bfd";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x864";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after task";"after demographic";"country";"Portugal"
"547";"10";1590503042513;"26/05/2020 14:24:02";1590503042001;1;"26/05/2020 15:24:02";18613;2;"questionnaire-89vf";NA;5144078;"5d5bcd6c0802ee001608c5a8";1454074;NA;"complete";NA;"5ecd1c60a2774c0240b52bfd";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x864";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after task";"after demographic";"education";"Bachelor degree"
"548";"11";1590503042513;"26/05/2020 14:24:02";1590503042001;1;"26/05/2020 15:24:02";18613;2;"questionnaire-89vf";NA;5144078;"5d5bcd6c0802ee001608c5a8";1454074;NA;"complete";NA;"5ecd1c60a2774c0240b52bfd";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x864";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after task";"after demographic";"education-quantised";"5"
"549";"12";1590503042513;"26/05/2020 14:24:02";1590503042001;1;"26/05/2020 15:24:02";18613;2;"questionnaire-89vf";NA;5144078;"5d5bcd6c0802ee001608c5a8";1454074;NA;"complete";NA;"5ecd1c60a2774c0240b52bfd";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x864";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after task";"after demographic";"psyKnowledge";"Not at all"
"550";"13";1590503042513;"26/05/2020 14:24:02";1590503042001;1;"26/05/2020 15:24:02";18613;2;"questionnaire-89vf";NA;5144078;"5d5bcd6c0802ee001608c5a8";1454074;NA;"complete";NA;"5ecd1c60a2774c0240b52bfd";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x864";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after task";"after demographic";"psyKnowledge-quantised";"1"
"551";"14";1590503042513;"26/05/2020 14:24:02";1590503042001;1;"26/05/2020 15:24:02";18613;2;"questionnaire-89vf";NA;5144078;"5d5bcd6c0802ee001608c5a8";1454074;NA;"complete";NA;"5ecd1c60a2774c0240b52bfd";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x864";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after task";"after demographic";"comment";"Is there a possibility to know the results of this study? If possible please respond to the prolific email"
