"Event.Index";"UTC.Timestamp";"UTC.Date";"Local.Timestamp";"Local.Timezone";"Local.Date";"Experiment.ID";"Experiment.Version";"Tree.Node.Key";"Repeat.Key";"Schedule.ID";"Participant.Public.ID";"Participant.Private.ID";"Participant.Starting.Group";"Participant.Status";"Participant.Completion.Code";"Participant.External.Session.ID";"Participant.Device.Type";"Participant.Device";"Participant.OS";"Participant.Browser";"Participant.Monitor.Size";"Participant.Viewport.Size";"Checkpoint";"Task.Name";"Task.Version";"counterbalance.9qvq";"checkpoint.4d69";"checkpoint.7y1f";"checkpoint.fqea";"Question.Key";"Response"
"2";1591104181418;"02/06/2020 13:23:01";1591104181410;"1";"02/06/2020 14:23:01";18755;2;"questionnaire-89vf";NA;5273670;"5e29b969130e4e000ca807eb";1485101;NA;"complete";NA;"5ed64cc8797eed0458d12dad";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"sex";"female"
"3";1591104181559;"02/06/2020 13:23:01";1591104181412;"1";"02/06/2020 14:23:01";18755;2;"questionnaire-89vf";NA;5273670;"5e29b969130e4e000ca807eb";1485101;NA;"complete";NA;"5ed64cc8797eed0458d12dad";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"sex-quantised";"2"
"4";1591104181559;"02/06/2020 13:23:01";1591104181412;"1";"02/06/2020 14:23:01";18755;2;"questionnaire-89vf";NA;5273670;"5e29b969130e4e000ca807eb";1485101;NA;"complete";NA;"5ed64cc8797eed0458d12dad";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"age";"21"
"5";1591104181559;"02/06/2020 13:23:01";1591104181412;"1";"02/06/2020 14:23:01";18755;2;"questionnaire-89vf";NA;5273670;"5e29b969130e4e000ca807eb";1485101;NA;"complete";NA;"5ed64cc8797eed0458d12dad";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"6";1591104181559;"02/06/2020 13:23:01";1591104181412;"1";"02/06/2020 14:23:01";18755;2;"questionnaire-89vf";NA;5273670;"5e29b969130e4e000ca807eb";1485101;NA;"complete";NA;"5ed64cc8797eed0458d12dad";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"7";1591104181559;"02/06/2020 13:23:01";1591104181413;"1";"02/06/2020 14:23:01";18755;2;"questionnaire-89vf";NA;5273670;"5e29b969130e4e000ca807eb";1485101;NA;"complete";NA;"5ed64cc8797eed0458d12dad";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1591104181559;"02/06/2020 13:23:01";1591104181413;"1";"02/06/2020 14:23:01";18755;2;"questionnaire-89vf";NA;5273670;"5e29b969130e4e000ca807eb";1485101;NA;"complete";NA;"5ed64cc8797eed0458d12dad";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"response-3";"Portuguese"
"9";1591104181559;"02/06/2020 13:23:01";1591104181413;"1";"02/06/2020 14:23:01";18755;2;"questionnaire-89vf";NA;5273670;"5e29b969130e4e000ca807eb";1485101;NA;"complete";NA;"5ed64cc8797eed0458d12dad";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"country";"Portugal"
"10";1591104181559;"02/06/2020 13:23:01";1591104181413;"1";"02/06/2020 14:23:01";18755;2;"questionnaire-89vf";NA;5273670;"5e29b969130e4e000ca807eb";1485101;NA;"complete";NA;"5ed64cc8797eed0458d12dad";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"education";"Bachelor degree"
"11";1591104181559;"02/06/2020 13:23:01";1591104181413;"1";"02/06/2020 14:23:01";18755;2;"questionnaire-89vf";NA;5273670;"5e29b969130e4e000ca807eb";1485101;NA;"complete";NA;"5ed64cc8797eed0458d12dad";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"education-quantised";"5"
"12";1591104181559;"02/06/2020 13:23:01";1591104181413;"1";"02/06/2020 14:23:01";18755;2;"questionnaire-89vf";NA;5273670;"5e29b969130e4e000ca807eb";1485101;NA;"complete";NA;"5ed64cc8797eed0458d12dad";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"psyKnowledge";"Not at all"
"13";1591104181559;"02/06/2020 13:23:01";1591104181413;"1";"02/06/2020 14:23:01";18755;2;"questionnaire-89vf";NA;5273670;"5e29b969130e4e000ca807eb";1485101;NA;"complete";NA;"5ed64cc8797eed0458d12dad";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"1"
"14";1591104181559;"02/06/2020 13:23:01";1591104181413;"1";"02/06/2020 14:23:01";18755;2;"questionnaire-89vf";NA;5273670;"5e29b969130e4e000ca807eb";1485101;NA;"complete";NA;"5ed64cc8797eed0458d12dad";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"comment";""
"15";1591104181559;"02/06/2020 13:23:01";1591104181414;"1";"02/06/2020 14:23:01";18755;2;"questionnaire-89vf";NA;5273670;"5e29b969130e4e000ca807eb";1485101;NA;"complete";NA;"5ed64cc8797eed0458d12dad";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"25048"
"1";1591104217589;"02/06/2020 13:23:37";1591104219482;"2";"02/06/2020 15:23:39";18755;2;"questionnaire-89vf";NA;5273687;"5c55c7cb9b583c000159f790";1485110;NA;"complete";NA;"5ed64cc648cb0e064e32840f";"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1366x768";"1366x657";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"2";1591104280110;"02/06/2020 13:24:40";1591104282035;"2";"02/06/2020 15:24:42";18755;2;"questionnaire-89vf";NA;5273687;"5c55c7cb9b583c000159f790";1485110;NA;"complete";NA;"5ed64cc648cb0e064e32840f";"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"sex";"female"
"3";1591104280831;"02/06/2020 13:24:40";1591104282037;"2";"02/06/2020 15:24:42";18755;2;"questionnaire-89vf";NA;5273687;"5c55c7cb9b583c000159f790";1485110;NA;"complete";NA;"5ed64cc648cb0e064e32840f";"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"sex-quantised";"2"
"4";1591104280831;"02/06/2020 13:24:40";1591104282038;"2";"02/06/2020 15:24:42";18755;2;"questionnaire-89vf";NA;5273687;"5c55c7cb9b583c000159f790";1485110;NA;"complete";NA;"5ed64cc648cb0e064e32840f";"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"age";"25"
"5";1591104280831;"02/06/2020 13:24:40";1591104282038;"2";"02/06/2020 15:24:42";18755;2;"questionnaire-89vf";NA;5273687;"5c55c7cb9b583c000159f790";1485110;NA;"complete";NA;"5ed64cc648cb0e064e32840f";"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"6";1591104280831;"02/06/2020 13:24:40";1591104282038;"2";"02/06/2020 15:24:42";18755;2;"questionnaire-89vf";NA;5273687;"5c55c7cb9b583c000159f790";1485110;NA;"complete";NA;"5ed64cc648cb0e064e32840f";"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"7";1591104280831;"02/06/2020 13:24:40";1591104282039;"2";"02/06/2020 15:24:42";18755;2;"questionnaire-89vf";NA;5273687;"5c55c7cb9b583c000159f790";1485110;NA;"complete";NA;"5ed64cc648cb0e064e32840f";"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1591104280831;"02/06/2020 13:24:40";1591104282039;"2";"02/06/2020 15:24:42";18755;2;"questionnaire-89vf";NA;5273687;"5c55c7cb9b583c000159f790";1485110;NA;"complete";NA;"5ed64cc648cb0e064e32840f";"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"response-3";"Polish"
"9";1591104280831;"02/06/2020 13:24:40";1591104282039;"2";"02/06/2020 15:24:42";18755;2;"questionnaire-89vf";NA;5273687;"5c55c7cb9b583c000159f790";1485110;NA;"complete";NA;"5ed64cc648cb0e064e32840f";"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"country";"Poland"
"10";1591104280831;"02/06/2020 13:24:40";1591104282039;"2";"02/06/2020 15:24:42";18755;2;"questionnaire-89vf";NA;5273687;"5c55c7cb9b583c000159f790";1485110;NA;"complete";NA;"5ed64cc648cb0e064e32840f";"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"education";"Some university/higher education but no degree"
"11";1591104280831;"02/06/2020 13:24:40";1591104282039;"2";"02/06/2020 15:24:42";18755;2;"questionnaire-89vf";NA;5273687;"5c55c7cb9b583c000159f790";1485110;NA;"complete";NA;"5ed64cc648cb0e064e32840f";"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"education-quantised";"4"
"12";1591104280831;"02/06/2020 13:24:40";1591104282040;"2";"02/06/2020 15:24:42";18755;2;"questionnaire-89vf";NA;5273687;"5c55c7cb9b583c000159f790";1485110;NA;"complete";NA;"5ed64cc648cb0e064e32840f";"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"psyKnowledge";"Not at all"
"13";1591104280831;"02/06/2020 13:24:40";1591104282040;"2";"02/06/2020 15:24:42";18755;2;"questionnaire-89vf";NA;5273687;"5c55c7cb9b583c000159f790";1485110;NA;"complete";NA;"5ed64cc648cb0e064e32840f";"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"1"
"14";1591104280831;"02/06/2020 13:24:40";1591104282040;"2";"02/06/2020 15:24:42";18755;2;"questionnaire-89vf";NA;5273687;"5c55c7cb9b583c000159f790";1485110;NA;"complete";NA;"5ed64cc648cb0e064e32840f";"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"comment";""
"15";1591104280831;"02/06/2020 13:24:40";1591104282040;"2";"02/06/2020 15:24:42";18755;2;"questionnaire-89vf";NA;5273687;"5c55c7cb9b583c000159f790";1485110;NA;"complete";NA;"5ed64cc648cb0e064e32840f";"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"62559"
"1";1591104252922;"02/06/2020 13:24:12";1591104241990;"2";"02/06/2020 15:24:01";18755;2;"questionnaire-89vf";NA;5273694;"5ec829e78fd0f02dab19a6b8";1485102;NA;"complete";NA;"5ed64cc665948605cdb0ab19";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1920x969";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"2";1591104283740;"02/06/2020 13:24:43";1591104272857;"2";"02/06/2020 15:24:32";18755;2;"questionnaire-89vf";NA;5273694;"5ec829e78fd0f02dab19a6b8";1485102;NA;"complete";NA;"5ed64cc665948605cdb0ab19";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"sex";"male"
"3";1591104283833;"02/06/2020 13:24:43";1591104272860;"2";"02/06/2020 15:24:32";18755;2;"questionnaire-89vf";NA;5273694;"5ec829e78fd0f02dab19a6b8";1485102;NA;"complete";NA;"5ed64cc665948605cdb0ab19";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"sex-quantised";"1"
"4";1591104283833;"02/06/2020 13:24:43";1591104272860;"2";"02/06/2020 15:24:32";18755;2;"questionnaire-89vf";NA;5273694;"5ec829e78fd0f02dab19a6b8";1485102;NA;"complete";NA;"5ed64cc665948605cdb0ab19";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"age";"19"
"5";1591104283833;"02/06/2020 13:24:43";1591104272860;"2";"02/06/2020 15:24:32";18755;2;"questionnaire-89vf";NA;5273694;"5ec829e78fd0f02dab19a6b8";1485102;NA;"complete";NA;"5ed64cc665948605cdb0ab19";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"6";1591104283833;"02/06/2020 13:24:43";1591104272860;"2";"02/06/2020 15:24:32";18755;2;"questionnaire-89vf";NA;5273694;"5ec829e78fd0f02dab19a6b8";1485102;NA;"complete";NA;"5ed64cc665948605cdb0ab19";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"7";1591104283833;"02/06/2020 13:24:43";1591104272861;"2";"02/06/2020 15:24:32";18755;2;"questionnaire-89vf";NA;5273694;"5ec829e78fd0f02dab19a6b8";1485102;NA;"complete";NA;"5ed64cc665948605cdb0ab19";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1591104283833;"02/06/2020 13:24:43";1591104272861;"2";"02/06/2020 15:24:32";18755;2;"questionnaire-89vf";NA;5273694;"5ec829e78fd0f02dab19a6b8";1485102;NA;"complete";NA;"5ed64cc665948605cdb0ab19";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"response-3";"English"
"9";1591104283833;"02/06/2020 13:24:43";1591104272861;"2";"02/06/2020 15:24:32";18755;2;"questionnaire-89vf";NA;5273694;"5ec829e78fd0f02dab19a6b8";1485102;NA;"complete";NA;"5ed64cc665948605cdb0ab19";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"country";"Alabama"
"10";1591104283833;"02/06/2020 13:24:43";1591104272861;"2";"02/06/2020 15:24:32";18755;2;"questionnaire-89vf";NA;5273694;"5ec829e78fd0f02dab19a6b8";1485102;NA;"complete";NA;"5ed64cc665948605cdb0ab19";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"education";"High school diploma"
"11";1591104283833;"02/06/2020 13:24:43";1591104272861;"2";"02/06/2020 15:24:32";18755;2;"questionnaire-89vf";NA;5273694;"5ec829e78fd0f02dab19a6b8";1485102;NA;"complete";NA;"5ed64cc665948605cdb0ab19";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"education-quantised";"3"
"12";1591104283833;"02/06/2020 13:24:43";1591104272861;"2";"02/06/2020 15:24:32";18755;2;"questionnaire-89vf";NA;5273694;"5ec829e78fd0f02dab19a6b8";1485102;NA;"complete";NA;"5ed64cc665948605cdb0ab19";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"psyKnowledge";"Not at all"
"13";1591104283833;"02/06/2020 13:24:43";1591104272862;"2";"02/06/2020 15:24:32";18755;2;"questionnaire-89vf";NA;5273694;"5ec829e78fd0f02dab19a6b8";1485102;NA;"complete";NA;"5ed64cc665948605cdb0ab19";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"1"
"14";1591104283833;"02/06/2020 13:24:43";1591104272862;"2";"02/06/2020 15:24:32";18755;2;"questionnaire-89vf";NA;5273694;"5ec829e78fd0f02dab19a6b8";1485102;NA;"complete";NA;"5ed64cc665948605cdb0ab19";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"comment";""
"15";1591104283833;"02/06/2020 13:24:43";1591104272862;"2";"02/06/2020 15:24:32";18755;2;"questionnaire-89vf";NA;5273694;"5ec829e78fd0f02dab19a6b8";1485102;NA;"complete";NA;"5ed64cc665948605cdb0ab19";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"30872"
"1";1591104588687;"02/06/2020 13:29:48";1591104589326;"1";"02/06/2020 14:29:49";18755;2;"questionnaire-89vf";NA;5273793;"5d0a1cd4561a350001d62ab3";1485100;NA;"complete";NA;"5ed64cc6460b760589a6a096";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"2560x1440";"2560x1440";"after demographic";"demographic";4;"BRAC1_horiLA_1st300";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"2";1591104669950;"02/06/2020 13:31:09";1591104670626;"1";"02/06/2020 14:31:10";18755;2;"questionnaire-89vf";NA;5273793;"5d0a1cd4561a350001d62ab3";1485100;NA;"complete";NA;"5ed64cc6460b760589a6a096";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"2560x1440";"2560x1440";"after demographic";"demographic";4;"BRAC1_horiLA_1st300";"after consent";"after demographic";"Task done";"sex";"male"
"3";1591104670028;"02/06/2020 13:31:10";1591104670627;"1";"02/06/2020 14:31:10";18755;2;"questionnaire-89vf";NA;5273793;"5d0a1cd4561a350001d62ab3";1485100;NA;"complete";NA;"5ed64cc6460b760589a6a096";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"2560x1440";"2560x1440";"after demographic";"demographic";4;"BRAC1_horiLA_1st300";"after consent";"after demographic";"Task done";"sex-quantised";"1"
"4";1591104670028;"02/06/2020 13:31:10";1591104670627;"1";"02/06/2020 14:31:10";18755;2;"questionnaire-89vf";NA;5273793;"5d0a1cd4561a350001d62ab3";1485100;NA;"complete";NA;"5ed64cc6460b760589a6a096";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"2560x1440";"2560x1440";"after demographic";"demographic";4;"BRAC1_horiLA_1st300";"after consent";"after demographic";"Task done";"age";"23"
"5";1591104670028;"02/06/2020 13:31:10";1591104670627;"1";"02/06/2020 14:31:10";18755;2;"questionnaire-89vf";NA;5273793;"5d0a1cd4561a350001d62ab3";1485100;NA;"complete";NA;"5ed64cc6460b760589a6a096";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"2560x1440";"2560x1440";"after demographic";"demographic";4;"BRAC1_horiLA_1st300";"after consent";"after demographic";"Task done";"response-2";"right-handed"
