"";"Event.Index";"UTC.Timestamp";"UTC.Date";"Local.Timestamp";"Local.Timezone";"Local.Date";"Experiment.ID";"Experiment.Version";"Tree.Node.Key";"Repeat.Key";"Schedule.ID";"Participant.Public.ID";"Participant.Private.ID";"Participant.Starting.Group";"Participant.Status";"Participant.Completion.Code";"Participant.External.Session.ID";"Participant.Device.Type";"Participant.Device";"Participant.OS";"Participant.Browser";"Participant.Monitor.Size";"Participant.Viewport.Size";"Checkpoint";"Task.Name";"Task.Version";"counterbalance.9qvq";"checkpoint.ngg1";"checkpoint.nubw";"checkpoint.t5ey";"Question.Key";"Response"
"537";"12";1591261834007;"04/06/2020 09:10:34";1591261833679;1;"04/06/2020 10:10:33";18619;2;"questionnaire-b579";NA;5303259;"5ec19f5e5761145e43888767";1494113;NA;"complete";NA;"5ed8b51f57f9623be0d712a9";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Safari 12.1.1";"1680x1050";"1680x987";"demographics done";"demographic";4;"BRAC2_vertLL_1st0";"Consents given";"exp done";"demographics done";"psyKnowledge";"I've studied at least one of these disciplines (school or university)"
"538";"13";1591261834007;"04/06/2020 09:10:34";1591261833679;1;"04/06/2020 10:10:33";18619;2;"questionnaire-b579";NA;5303259;"5ec19f5e5761145e43888767";1494113;NA;"complete";NA;"5ed8b51f57f9623be0d712a9";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Safari 12.1.1";"1680x1050";"1680x987";"demographics done";"demographic";4;"BRAC2_vertLL_1st0";"Consents given";"exp done";"demographics done";"psyKnowledge-quantised";"3"
"539";"14";1591261834007;"04/06/2020 09:10:34";1591261833679;1;"04/06/2020 10:10:33";18619;2;"questionnaire-b579";NA;5303259;"5ec19f5e5761145e43888767";1494113;NA;"complete";NA;"5ed8b51f57f9623be0d712a9";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Safari 12.1.1";"1680x1050";"1680x987";"demographics done";"demographic";4;"BRAC2_vertLL_1st0";"Consents given";"exp done";"demographics done";"comment";""
"540";"15";1591261834007;"04/06/2020 09:10:34";1591261833679;1;"04/06/2020 10:10:33";18619;2;"questionnaire-b579";NA;5303259;"5ec19f5e5761145e43888767";1494113;NA;"complete";NA;"5ed8b51f57f9623be0d712a9";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Safari 12.1.1";"1680x1050";"1680x987";"demographics done";"demographic";4;"BRAC2_vertLL_1st0";"Consents given";"exp done";"demographics done";"response-3";"English"
"541";"1";1591261794997;"04/06/2020 09:09:54";1591261883788;2;"04/06/2020 11:11:23";18619;2;"questionnaire-b579";NA;5303261;"5e80c717770c43000b151225";1494116;NA;"complete";NA;"5ed8b522aa0f223bbb8e9d9a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1366x695";"demographics done";"demographic";4;"BRAC2_vertLA_1st0";"Consents given";"exp done";"demographics done";"BEGIN QUESTIONNAIRE";""
"542";"2";1591261824262;"04/06/2020 09:10:24";1591261913102;2;"04/06/2020 11:11:53";18619;2;"questionnaire-b579";NA;5303261;"5e80c717770c43000b151225";1494116;NA;"complete";NA;"5ed8b522aa0f223bbb8e9d9a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x695";"demographics done";"demographic";4;"BRAC2_vertLA_1st0";"Consents given";"exp done";"demographics done";"sex";"female"
"543";"3";1591261824372;"04/06/2020 09:10:24";1591261913105;2;"04/06/2020 11:11:53";18619;2;"questionnaire-b579";NA;5303261;"5e80c717770c43000b151225";1494116;NA;"complete";NA;"5ed8b522aa0f223bbb8e9d9a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x695";"demographics done";"demographic";4;"BRAC2_vertLA_1st0";"Consents given";"exp done";"demographics done";"sex-quantised";"2"
"544";"4";1591261824372;"04/06/2020 09:10:24";1591261913105;2;"04/06/2020 11:11:53";18619;2;"questionnaire-b579";NA;5303261;"5e80c717770c43000b151225";1494116;NA;"complete";NA;"5ed8b522aa0f223bbb8e9d9a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x695";"demographics done";"demographic";4;"BRAC2_vertLA_1st0";"Consents given";"exp done";"demographics done";"age";"22"
"545";"5";1591261824372;"04/06/2020 09:10:24";1591261913105;2;"04/06/2020 11:11:53";18619;2;"questionnaire-b579";NA;5303261;"5e80c717770c43000b151225";1494116;NA;"complete";NA;"5ed8b522aa0f223bbb8e9d9a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x695";"demographics done";"demographic";4;"BRAC2_vertLA_1st0";"Consents given";"exp done";"demographics done";"response-2";"right-handed"
"546";"6";1591261824372;"04/06/2020 09:10:24";1591261913106;2;"04/06/2020 11:11:53";18619;2;"questionnaire-b579";NA;5303261;"5e80c717770c43000b151225";1494116;NA;"complete";NA;"5ed8b522aa0f223bbb8e9d9a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x695";"demographics done";"demographic";4;"BRAC2_vertLA_1st0";"Consents given";"exp done";"demographics done";"response-2-quantised";"1"
"547";"7";1591261824372;"04/06/2020 09:10:24";1591261913106;2;"04/06/2020 11:11:53";18619;2;"questionnaire-b579";NA;5303261;"5e80c717770c43000b151225";1494116;NA;"complete";NA;"5ed8b522aa0f223bbb8e9d9a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x695";"demographics done";"demographic";4;"BRAC2_vertLA_1st0";"Consents given";"exp done";"demographics done";"response-2-text";""
"548";"8";1591261824372;"04/06/2020 09:10:24";1591261913107;2;"04/06/2020 11:11:53";18619;2;"questionnaire-b579";NA;5303261;"5e80c717770c43000b151225";1494116;NA;"complete";NA;"5ed8b522aa0f223bbb8e9d9a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x695";"demographics done";"demographic";4;"BRAC2_vertLA_1st0";"Consents given";"exp done";"demographics done";"response-3";"italian"
"549";"9";1591261824372;"04/06/2020 09:10:24";1591261913107;2;"04/06/2020 11:11:53";18619;2;"questionnaire-b579";NA;5303261;"5e80c717770c43000b151225";1494116;NA;"complete";NA;"5ed8b522aa0f223bbb8e9d9a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x695";"demographics done";"demographic";4;"BRAC2_vertLA_1st0";"Consents given";"exp done";"demographics done";"country";"Italy"
"550";"10";1591261824372;"04/06/2020 09:10:24";1591261913107;2;"04/06/2020 11:11:53";18619;2;"questionnaire-b579";NA;5303261;"5e80c717770c43000b151225";1494116;NA;"complete";NA;"5ed8b522aa0f223bbb8e9d9a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x695";"demographics done";"demographic";4;"BRAC2_vertLA_1st0";"Consents given";"exp done";"demographics done";"education";"Bachelor degree"
"551";"11";1591261824372;"04/06/2020 09:10:24";1591261913107;2;"04/06/2020 11:11:53";18619;2;"questionnaire-b579";NA;5303261;"5e80c717770c43000b151225";1494116;NA;"complete";NA;"5ed8b522aa0f223bbb8e9d9a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x695";"demographics done";"demographic";4;"BRAC2_vertLA_1st0";"Consents given";"exp done";"demographics done";"education-quantised";"5"
"552";"12";1591261824372;"04/06/2020 09:10:24";1591261913108;2;"04/06/2020 11:11:53";18619;2;"questionnaire-b579";NA;5303261;"5e80c717770c43000b151225";1494116;NA;"complete";NA;"5ed8b522aa0f223bbb8e9d9a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x695";"demographics done";"demographic";4;"BRAC2_vertLA_1st0";"Consents given";"exp done";"demographics done";"psyKnowledge";"I've studied at least one of these disciplines (school or university)"
"553";"13";1591261824372;"04/06/2020 09:10:24";1591261913108;2;"04/06/2020 11:11:53";18619;2;"questionnaire-b579";NA;5303261;"5e80c717770c43000b151225";1494116;NA;"complete";NA;"5ed8b522aa0f223bbb8e9d9a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x695";"demographics done";"demographic";4;"BRAC2_vertLA_1st0";"Consents given";"exp done";"demographics done";"psyKnowledge-quantised";"3"
"554";"14";1591261824372;"04/06/2020 09:10:24";1591261913108;2;"04/06/2020 11:11:53";18619;2;"questionnaire-b579";NA;5303261;"5e80c717770c43000b151225";1494116;NA;"complete";NA;"5ed8b522aa0f223bbb8e9d9a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x695";"demographics done";"demographic";4;"BRAC2_vertLA_1st0";"Consents given";"exp done";"demographics done";"comment";""
"555";"15";1591261824372;"04/06/2020 09:10:24";1591261913109;2;"04/06/2020 11:11:53";18619;2;"questionnaire-b579";NA;5303261;"5e80c717770c43000b151225";1494116;NA;"complete";NA;"5ed8b522aa0f223bbb8e9d9a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x695";"demographics done";"demographic";4;"BRAC2_vertLA_1st0";"Consents given";"exp done";"demographics done";"END QUESTIONNAIRE";"29321"
"556";"1";1591261917780;"04/06/2020 09:11:57";1591261917371;1;"04/06/2020 10:11:57";18619;2;"questionnaire-b579";NA;5303302;"5e44728e77958e2f1b9c3e2b";1494114;NA;"complete";NA;"5ed8b5204ccf673d225de0ee";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1366x625";"demographics done";"demographic";4;"BRAC2_horiLL_1st0";"Consents given";"exp done";"demographics done";"BEGIN QUESTIONNAIRE";""
"557";"2";1591261951904;"04/06/2020 09:12:31";1591261951209;1;"04/06/2020 10:12:31";18619;2;"questionnaire-b579";NA;5303302;"5e44728e77958e2f1b9c3e2b";1494114;NA;"complete";NA;"5ed8b5204ccf673d225de0ee";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiLL_1st0";"Consents given";"exp done";"demographics done";"sex";"female"
"558";"3";1591261951974;"04/06/2020 09:12:31";1591261951213;1;"04/06/2020 10:12:31";18619;2;"questionnaire-b579";NA;5303302;"5e44728e77958e2f1b9c3e2b";1494114;NA;"complete";NA;"5ed8b5204ccf673d225de0ee";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiLL_1st0";"Consents given";"exp done";"demographics done";"sex-quantised";"2"
"559";"4";1591261951974;"04/06/2020 09:12:31";1591261951213;1;"04/06/2020 10:12:31";18619;2;"questionnaire-b579";NA;5303302;"5e44728e77958e2f1b9c3e2b";1494114;NA;"complete";NA;"5ed8b5204ccf673d225de0ee";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiLL_1st0";"Consents given";"exp done";"demographics done";"age";"19"
"560";"5";1591261951974;"04/06/2020 09:12:31";1591261951213;1;"04/06/2020 10:12:31";18619;2;"questionnaire-b579";NA;5303302;"5e44728e77958e2f1b9c3e2b";1494114;NA;"complete";NA;"5ed8b5204ccf673d225de0ee";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiLL_1st0";"Consents given";"exp done";"demographics done";"response-2";"right-handed"
"561";"6";1591261951974;"04/06/2020 09:12:31";1591261951213;1;"04/06/2020 10:12:31";18619;2;"questionnaire-b579";NA;5303302;"5e44728e77958e2f1b9c3e2b";1494114;NA;"complete";NA;"5ed8b5204ccf673d225de0ee";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiLL_1st0";"Consents given";"exp done";"demographics done";"response-2-quantised";"1"
"562";"7";1591261951974;"04/06/2020 09:12:31";1591261951214;1;"04/06/2020 10:12:31";18619;2;"questionnaire-b579";NA;5303302;"5e44728e77958e2f1b9c3e2b";1494114;NA;"complete";NA;"5ed8b5204ccf673d225de0ee";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiLL_1st0";"Consents given";"exp done";"demographics done";"response-2-text";""
"563";"8";1591261951974;"04/06/2020 09:12:31";1591261951214;1;"04/06/2020 10:12:31";18619;2;"questionnaire-b579";NA;5303302;"5e44728e77958e2f1b9c3e2b";1494114;NA;"complete";NA;"5ed8b5204ccf673d225de0ee";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiLL_1st0";"Consents given";"exp done";"demographics done";"response-3";"English"
"564";"9";1591261951974;"04/06/2020 09:12:31";1591261951214;1;"04/06/2020 10:12:31";18619;2;"questionnaire-b579";NA;5303302;"5e44728e77958e2f1b9c3e2b";1494114;NA;"complete";NA;"5ed8b5204ccf673d225de0ee";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiLL_1st0";"Consents given";"exp done";"demographics done";"country";"England"
"565";"10";1591261951974;"04/06/2020 09:12:31";1591261951214;1;"04/06/2020 10:12:31";18619;2;"questionnaire-b579";NA;5303302;"5e44728e77958e2f1b9c3e2b";1494114;NA;"complete";NA;"5ed8b5204ccf673d225de0ee";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiLL_1st0";"Consents given";"exp done";"demographics done";"education";"Some university/higher education but no degree"
"566";"11";1591261951974;"04/06/2020 09:12:31";1591261951214;1;"04/06/2020 10:12:31";18619;2;"questionnaire-b579";NA;5303302;"5e44728e77958e2f1b9c3e2b";1494114;NA;"complete";NA;"5ed8b5204ccf673d225de0ee";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiLL_1st0";"Consents given";"exp done";"demographics done";"education-quantised";"4"
"567";"12";1591261951974;"04/06/2020 09:12:31";1591261951215;1;"04/06/2020 10:12:31";18619;2;"questionnaire-b579";NA;5303302;"5e44728e77958e2f1b9c3e2b";1494114;NA;"complete";NA;"5ed8b5204ccf673d225de0ee";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiLL_1st0";"Consents given";"exp done";"demographics done";"psyKnowledge";"I've studied at least one of these disciplines (school or university)"
"568";"13";1591261951974;"04/06/2020 09:12:31";1591261951215;1;"04/06/2020 10:12:31";18619;2;"questionnaire-b579";NA;5303302;"5e44728e77958e2f1b9c3e2b";1494114;NA;"complete";NA;"5ed8b5204ccf673d225de0ee";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiLL_1st0";"Consents given";"exp done";"demographics done";"psyKnowledge-quantised";"3"
"569";"14";1591261951974;"04/06/2020 09:12:31";1591261951215;1;"04/06/2020 10:12:31";18619;2;"questionnaire-b579";NA;5303302;"5e44728e77958e2f1b9c3e2b";1494114;NA;"complete";NA;"5ed8b5204ccf673d225de0ee";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiLL_1st0";"Consents given";"exp done";"demographics done";"comment";""
"570";"15";1591261951974;"04/06/2020 09:12:31";1591261951215;1;"04/06/2020 10:12:31";18619;2;"questionnaire-b579";NA;5303302;"5e44728e77958e2f1b9c3e2b";1494114;NA;"complete";NA;"5ed8b5204ccf673d225de0ee";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiLL_1st0";"Consents given";"exp done";"demographics done";"END QUESTIONNAIRE";"33844"
"571";"1";1591261949334;"04/06/2020 09:12:29";1591261949197;2;"04/06/2020 11:12:29";18619;2;"questionnaire-b579";NA;5303312;"5e187a5c5b1c5914a9cf41f3";1494133;NA;"complete";NA;"5ed8b5248a042d3ce630e89b";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1440x900";"1440x837";"demographics done";"demographic";4;"BRAC2_horiLL_1st300";"Consents given";"exp done";"demographics done";"BEGIN QUESTIONNAIRE";""
"572";"2";1591261973225;"04/06/2020 09:12:53";1591261973107;2;"04/06/2020 11:12:53";18619;2;"questionnaire-b579";NA;5303312;"5e187a5c5b1c5914a9cf41f3";1494133;NA;"complete";NA;"5ed8b5248a042d3ce630e89b";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1440x900";"1440x837";"demographics done";"demographic";4;"BRAC2_horiLL_1st300";"Consents given";"exp done";"demographics done";"sex";"male"
"573";"3";1591261973303;"04/06/2020 09:12:53";1591261973109;2;"04/06/2020 11:12:53";18619;2;"questionnaire-b579";NA;5303312;"5e187a5c5b1c5914a9cf41f3";1494133;NA;"complete";NA;"5ed8b5248a042d3ce630e89b";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1440x900";"1440x837";"demographics done";"demographic";4;"BRAC2_horiLL_1st300";"Consents given";"exp done";"demographics done";"sex-quantised";"1"
"574";"4";1591261973303;"04/06/2020 09:12:53";1591261973109;2;"04/06/2020 11:12:53";18619;2;"questionnaire-b579";NA;5303312;"5e187a5c5b1c5914a9cf41f3";1494133;NA;"complete";NA;"5ed8b5248a042d3ce630e89b";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1440x900";"1440x837";"demographics done";"demographic";4;"BRAC2_horiLL_1st300";"Consents given";"exp done";"demographics done";"age";"19"
"575";"5";1591261973303;"04/06/2020 09:12:53";1591261973109;2;"04/06/2020 11:12:53";18619;2;"questionnaire-b579";NA;5303312;"5e187a5c5b1c5914a9cf41f3";1494133;NA;"complete";NA;"5ed8b5248a042d3ce630e89b";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1440x900";"1440x837";"demographics done";"demographic";4;"BRAC2_horiLL_1st300";"Consents given";"exp done";"demographics done";"response-2";"right-handed"
"576";"6";1591261973303;"04/06/2020 09:12:53";1591261973109;2;"04/06/2020 11:12:53";18619;2;"questionnaire-b579";NA;5303312;"5e187a5c5b1c5914a9cf41f3";1494133;NA;"complete";NA;"5ed8b5248a042d3ce630e89b";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1440x900";"1440x837";"demographics done";"demographic";4;"BRAC2_horiLL_1st300";"Consents given";"exp done";"demographics done";"response-2-quantised";"1"
"577";"7";1591261973303;"04/06/2020 09:12:53";1591261973109;2;"04/06/2020 11:12:53";18619;2;"questionnaire-b579";NA;5303312;"5e187a5c5b1c5914a9cf41f3";1494133;NA;"complete";NA;"5ed8b5248a042d3ce630e89b";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1440x900";"1440x837";"demographics done";"demographic";4;"BRAC2_horiLL_1st300";"Consents given";"exp done";"demographics done";"response-2-text";""
"578";"8";1591261973303;"04/06/2020 09:12:53";1591261973109;2;"04/06/2020 11:12:53";18619;2;"questionnaire-b579";NA;5303312;"5e187a5c5b1c5914a9cf41f3";1494133;NA;"complete";NA;"5ed8b5248a042d3ce630e89b";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1440x900";"1440x837";"demographics done";"demographic";4;"BRAC2_horiLL_1st300";"Consents given";"exp done";"demographics done";"response-3";"Spanish"
"579";"9";1591261973303;"04/06/2020 09:12:53";1591261973109;2;"04/06/2020 11:12:53";18619;2;"questionnaire-b579";NA;5303312;"5e187a5c5b1c5914a9cf41f3";1494133;NA;"complete";NA;"5ed8b5248a042d3ce630e89b";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1440x900";"1440x837";"demographics done";"demographic";4;"BRAC2_horiLL_1st300";"Consents given";"exp done";"demographics done";"country";"Spain"
"580";"10";1591261973303;"04/06/2020 09:12:53";1591261973109;2;"04/06/2020 11:12:53";18619;2;"questionnaire-b579";NA;5303312;"5e187a5c5b1c5914a9cf41f3";1494133;NA;"complete";NA;"5ed8b5248a042d3ce630e89b";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1440x900";"1440x837";"demographics done";"demographic";4;"BRAC2_horiLL_1st300";"Consents given";"exp done";"demographics done";"education";"Bachelor degree"
"581";"11";1591261973303;"04/06/2020 09:12:53";1591261973110;2;"04/06/2020 11:12:53";18619;2;"questionnaire-b579";NA;5303312;"5e187a5c5b1c5914a9cf41f3";1494133;NA;"complete";NA;"5ed8b5248a042d3ce630e89b";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1440x900";"1440x837";"demographics done";"demographic";4;"BRAC2_horiLL_1st300";"Consents given";"exp done";"demographics done";"education-quantised";"5"
"582";"12";1591261973303;"04/06/2020 09:12:53";1591261973110;2;"04/06/2020 11:12:53";18619;2;"questionnaire-b579";NA;5303312;"5e187a5c5b1c5914a9cf41f3";1494133;NA;"complete";NA;"5ed8b5248a042d3ce630e89b";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1440x900";"1440x837";"demographics done";"demographic";4;"BRAC2_horiLL_1st300";"Consents given";"exp done";"demographics done";"psyKnowledge";"Some knowledge as amateur"
"583";"13";1591261973303;"04/06/2020 09:12:53";1591261973110;2;"04/06/2020 11:12:53";18619;2;"questionnaire-b579";NA;5303312;"5e187a5c5b1c5914a9cf41f3";1494133;NA;"complete";NA;"5ed8b5248a042d3ce630e89b";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1440x900";"1440x837";"demographics done";"demographic";4;"BRAC2_horiLL_1st300";"Consents given";"exp done";"demographics done";"psyKnowledge-quantised";"2"
