"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"task_R";"ANSWER_R";"cuecolor_R";"error_R";"prolific";"age";"sex";"psyKnowledge";"education";"handedness";"motherTongue";"country"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;69;670,694999993546;"L";1;0;NA;"L";"red";"black";"magnit";2;0;0;1;1;0;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;70;564,91000000108;"L";1;0;NA;"L";"red";"black";"magnit";4;0;0;0;0;0;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;71;946,305000005057;"A";1;1;NA;"L";"blue";"black";"parity";6;0;1;0;1;0;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;72;585,870000009891;"L";1;1;NA;"A";"blue";"black";"parity";1;0;0;1;0;1;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;73;1060,09499999322;"L";1;0;NA;"L";"blue";"black";"parity";2;0;0;1;0;1;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;74;1076,78499999759;"A";1;0;NA;"A";"red";"black";"parity";3;0;0;1;1;0;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;75;816,344999999274;"A";1;0;NA;"A";"blue";"black";"parity";9;0;0;0;1;0;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;76;412,885000012349;"A";1;0;NA;"A";"blue";"black";"parity";7;0;0;0;0;0;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;77;796,334999991581;"L";1;0;NA;"L";"blue";"black";"parity";8;0;0;1;0;0;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;78;485,639999999199;"A";1;0;NA;"A";"blue";"black";"magnit";7;0;1;1;0;0;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;79;463,520000004908;"A";1;0;NA;"A";"red";"black";"magnit";6;0;0;0;1;0;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;80;925,93499999214;"A";1;0;NA;"A";"red";"black";"parity";9;0;1;0;0;0;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;81;424,729999998817;"L";1;0;NA;"L";"red";"black";"magnit";1;0;1;1;0;0;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;82;524,160000000615;"A";1;0;NA;"A";"red";"black";"magnit";9;0;0;1;0;0;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;83;379,929999995511;"A";1;0;NA;"A";"blue";"black";"magnit";7;0;0;0;1;0;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;84;477,920000005048;"A";1;0;NA;"A";"red";"black";"magnit";8;0;0;0;1;0;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;85;511,049999986542;"A";1;0;NA;"A";"blue";"black";"parity";9;0;1;0;1;0;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;86;1229,12000000384;"L";1;0;NA;"L";"blue";"black";"parity";8;0;0;1;0;0;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;87;431,519999998389;"A";1;0;NA;"A";"blue";"black";"magnit";9;0;1;1;0;0;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;88;559,905000001891;"L";1;0;NA;"L";"blue";"black";"magnit";3;0;0;1;0;0;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;89;350,365000005811;"A";1;0;NA;"A";"red";"black";"magnit";9;0;0;1;1;0;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;90;572,054999996908;"L";1;0;NA;"L";"blue";"black";"parity";4;0;1;1;1;0;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;91;908,165000000736;"L";1;0;NA;"L";"red";"black";"parity";8;0;0;0;1;0;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;92;1014,07999999356;"A";1;0;NA;"A";"red";"black";"parity";7;0;0;1;0;0;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;93;503,815000003669;"L";1;0;NA;"L";"blue";"black";"parity";2;0;0;1;1;0;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;94;757,140000001527;"A";1;0;NA;"A";"red";"black";"parity";7;0;0;1;1;0;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5896f9951a06b50001a7ff12";"horiAA_1st300";3;95;1056,04000001028;"A";1;0;NA;"A";"blue";"black";"parity";3;0;0;0;1;0;1;"22";"male";"Not at all";"Bachelor degree";"right-handed";"Spanish";"Spain"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;0;672,125000000931;"L";1;0;NA;"L";"red";"black";"magnit";1;300;99;99;99;99;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;1;407,929999999411;"A";1;0;NA;"A";"red";"black";"magnit";7;300;0;1;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;2;439,365000000224;"L";1;0;NA;"L";"red";"black";"magnit";1;300;0;1;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;3;498,854999999807;"A";1;0;NA;"A";"blue";"black";"magnit";7;300;0;1;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;4;755,989999999641;"L";1;0;NA;"L";"red";"black";"parity";8;300;1;1;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;5;399,380000000703;"A";1;1;NA;"L";"blue";"black";"magnit";2;300;1;0;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;6;1423,3499999991;"A";1;0;NA;"A";"red";"black";"parity";7;300;1;1;1;1;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;7;448,4300000004;"A";1;0;NA;"A";"red";"black";"parity";9;300;0;0;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;8;471,494999999821;"L";1;0;NA;"L";"blue";"black";"magnit";4;300;1;1;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;9;854,134999999544;"A";1;0;NA;"A";"blue";"black";"magnit";7;300;0;1;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;10;572,520000001532;"L";1;0;NA;"L";"blue";"black";"parity";4;300;1;1;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;11;838,364999999583;"A";1;0;NA;"A";"blue";"black";"parity";1;300;0;1;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;12;493,474999999336;"A";1;0;NA;"A";"blue";"black";"magnit";8;300;1;0;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;13;611,895000000019;"A";1;0;NA;"A";"red";"black";"parity";9;300;1;0;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;14;613,075000001118;"A";1;0;NA;"A";"blue";"black";"parity";3;300;0;0;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;15;444,395000000426;"L";1;0;NA;"L";"blue";"black";"magnit";1;300;1;1;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;16;652,369999999821;"A";1;0;NA;"A";"red";"black";"magnit";9;300;0;1;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;17;507,51500000112;"L";1;0;NA;"L";"blue";"black";"parity";2;300;1;1;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;18;391,815000000875;"A";1;0;NA;"A";"blue";"black";"parity";1;300;0;1;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;19;1297,63499999902;"A";1;0;NA;"A";"blue";"black";"magnit";8;300;1;0;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;20;1270,49500000064;"L";1;1;NA;"A";"blue";"black";"parity";1;300;1;0;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;21;579,569999999891;"L";1;0;NA;"L";"blue";"black";"magnit";3;300;1;1;0;1;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;22;759,270000000426;"A";1;1;NA;"L";"blue";"black";"parity";6;300;1;0;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;23;1241,67999999912;"A";1;0;NA;"A";"red";"black";"magnit";9;300;1;1;1;1;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;24;750,479999998817;"L";1;1;NA;"A";"red";"black";"parity";1;300;1;0;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;25;1267,40500000049;"L";1;0;NA;"L";"red";"black";"parity";4;300;0;1;0;1;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;26;953,894999998738;"A";1;0;NA;"A";"red";"black";"magnit";6;300;1;1;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;27;542,990000001737;"A";1;0;NA;"A";"red";"black";"parity";9;300;1;0;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;28;480,829999998561;"L";1;0;NA;"L";"blue";"black";"magnit";1;300;1;1;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;29;1118,02000000171;"L";1;0;NA;"L";"red";"black";"parity";2;300;1;0;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;30;569,915000000037;"L";1;0;NA;"L";"blue";"black";"magnit";3;300;1;0;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;31;629,660000000556;"L";1;0;NA;"L";"blue";"black";"parity";2;300;1;0;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;32;891,910000000265;"A";1;0;NA;"A";"blue";"black";"parity";7;300;0;1;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;33;802,364999999583;"L";1;0;NA;"L";"red";"black";"parity";4;300;0;1;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;34;682,510000000533;"L";1;0;NA;"L";"red";"black";"magnit";2;300;1;0;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;35;681,99500000081;"A";1;0;NA;"A";"blue";"black";"magnit";6;300;0;1;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;36;534,074999999604;"A";1;0;NA;"A";"blue";"black";"parity";7;300;1;0;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;37;956,149999999965;"A";1;0;NA;"A";"red";"black";"magnit";6;300;1;0;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;38;558,225000000675;"A";1;0;NA;"A";"red";"black";"magnit";8;300;0;0;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;39;705,549999998766;"A";1;0;NA;"A";"red";"black";"parity";7;300;1;0;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;40;733,285000000265;"A";1;0;NA;"A";"red";"black";"parity";3;300;0;0;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;41;591,440000000119;"L";1;0;NA;"L";"blue";"black";"magnit";4;300;1;1;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;42;929,575000000128;"A";1;0;NA;"A";"red";"black";"magnit";8;300;0;1;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;43;791,094999998691;"L";1;0;NA;"L";"blue";"black";"parity";4;300;1;1;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;44;1254,37500000047;"L";1;0;NA;"L";"blue";"black";"magnit";1;300;1;0;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;45;991,104999999166;"L";1;0;NA;"L";"red";"black";"magnit";4;300;0;0;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;46;456,239999999525;"A";1;0;NA;"A";"red";"black";"magnit";9;300;0;1;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;47;423,109999999753;"L";1;0;NA;"L";"blue";"black";"magnit";2;300;0;1;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;48;566,385000000126;"L";1;0;NA;"L";"blue";"black";"parity";6;300;1;0;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;49;566,470000001544;"L";1;0;NA;"L";"red";"black";"parity";4;300;0;0;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;50;676,095000000729;"A";1;0;NA;"A";"blue";"black";"magnit";6;300;1;1;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;51;986,83499999973;"A";1;0;NA;"A";"blue";"black";"magnit";9;300;0;0;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;52;530,204999999085;"A";1;0;NA;"A";"red";"black";"magnit";7;300;0;0;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;53;1191,50000000081;"L";1;0;NA;"L";"red";"black";"magnit";2;300;0;1;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;54;745,875000000524;"L";1;0;NA;"L";"red";"black";"magnit";3;300;0;0;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;55;823,605000001378;"A";1;0;NA;"A";"red";"black";"magnit";7;300;0;1;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;56;588,349999999977;"L";1;0;NA;"L";"blue";"black";"parity";8;300;1;1;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;57;525,895000000659;"L";1;0;NA;"L";"blue";"black";"parity";4;300;0;0;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;58;609,640000000596;"L";1;0;NA;"L";"red";"black";"magnit";3;300;1;0;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;59;619,404999999446;"A";1;0;NA;"A";"red";"black";"parity";1;300;1;1;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;60;483,019999999669;"L";1;0;NA;"L";"red";"black";"parity";6;300;0;1;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;61;647,614999999874;"L";1;0;NA;"L";"blue";"black";"parity";2;300;0;0;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;62;687,75000000099;"A";1;0;NA;"A";"blue";"black";"parity";3;300;0;1;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;63;542,754999998608;"L";1;0;NA;"L";"blue";"black";"magnit";2;300;1;1;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;64;913,379999999946;"L";1;0;NA;"L";"red";"black";"magnit";3;300;0;0;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;65;509,020000001299;"A";1;0;NA;"A";"blue";"black";"magnit";9;300;0;1;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;66;682,274999999208;"L";1;0;NA;"L";"red";"black";"magnit";4;300;0;1;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;67;488,129999999714;"L";1;0;NA;"L";"red";"black";"magnit";2;300;0;0;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;68;550,825000000303;"L";1;0;NA;"L";"red";"black";"parity";6;300;1;0;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;69;505,549999999814;"A";1;0;NA;"A";"blue";"black";"parity";9;300;0;1;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;70;508,185000000638;"L";1;0;NA;"L";"red";"black";"parity";2;300;0;1;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;71;545,245000001159;"L";1;1;NA;"A";"red";"black";"parity";3;300;0;1;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;72;451,629999999597;"L";1;0;NA;"L";"blue";"black";"magnit";4;300;1;1;1;1;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;73;851,580000000482;"L";1;0;NA;"L";"blue";"black";"parity";8;300;1;0;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;74;395,094999999856;"A";1;0;NA;"A";"blue";"black";"parity";7;300;0;1;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;75;676,260000000184;"L";1;0;NA;"L";"blue";"black";"magnit";3;300;1;1;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;76;1201,78500000108;"L";1;0;NA;"L";"red";"black";"magnit";1;300;0;0;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;77;499,314999999129;"A";1;0;NA;"A";"blue";"black";"parity";9;300;1;1;1;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;78;505,149999999092;"A";1;0;NA;"A";"blue";"black";"parity";3;300;0;0;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;79;627,594999999914;"A";1;0;NA;"A";"blue";"black";"magnit";9;300;1;0;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;80;644,995000000577;"L";1;1;NA;"A";"blue";"black";"magnit";8;300;0;0;0;0;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
"5d5bcd6c0802ee001608c5a8";"horiAA_1st300";0;81;836,604999998643;"A";1;0;NA;"A";"red";"black";"magnit";6;300;0;0;1;1;1;"24";"male";"Not at all";"Bachelor degree";"right-handed";"Portuguese";"Portugal"
